Distance,Height,Angle,PathLoss,
-143.11,1.88,0,97.668,54.8018994801
-143.21,1.88,0,NaN,54.7868562568
-143.4,1.88,0,98.075,54.7582930341
-143.5,1.88,0,NaN,54.7432697151
-143.6,1.88,0,98.082,54.7282532679
-143.7,1.88,0,97.737,54.7132436964
-143.8,1.88,0,NaN,54.698241005
-143.9,1.88,0,97.903,54.6832451978
-144,1.88,0,97.743,54.6682562788
-144.1,1.88,0,98.215,54.6532742522
-144.2,1.88,0,97.636,54.6382991221
-144.3,1.88,0,NaN,54.6233308926
-144.4,1.88,0,NaN,54.6083695677
-144.5,1.88,0,98.277,54.5934151515
-144.6,1.88,0,97.629,54.5784676481
-144.7,1.88,0,NaN,54.5635270615
-144.8,1.88,0,97.863,54.5485933957
-144.9,1.88,0,NaN,54.5336666548
-145.1,1.88,0,97.891,54.5038339635
-145.2,1.88,0,97.931,54.4889280211
-145.3,1.88,0,NaN,54.4740290194
-145.4,1.88,0,98.222,54.4591369626
-145.5,1.88,0,97.946,54.4442518544
-145.6,1.88,0,NaN,54.4293736988
-145.7,1.88,0,98.201,54.4145024998
-145.8,1.88,0,98.348,54.3996382613
-145.9,1.88,0,NaN,54.3847809871
-146,1.88,0,98.388,54.3699306811
-146.1,1.88,0,NaN,54.3550873473
-146.2,1.88,0,98.086,54.3402509894
-146.3,1.88,0,98.449,54.3254216113
-146.4,1.88,0,NaN,54.310599217
-146.6,1.88,0,NaN,54.2809753945
-146.8,1.88,0,NaN,54.2513795524
-146.91,1.88,0,98.083,54.2351137768
-147,1.88,0,98.023,54.2218117209
-147.1,1.88,0,NaN,54.2070383186
-147.21,1.88,0,98.368,54.1907956773
-147.31,1.88,0,NaN,54.1760370086
-147.41,1.88,0,98.549,54.1612853617
-147.51,1.88,0,98.038,54.1465407402
-147.61,1.88,0,NaN,54.1318031478
-147.71,1.88,0,98.275,54.1170725883
-147.81,1.88,0,97.803,54.1023490653
-147.91,1.88,0,98.323,54.0876325825
-148.01,1.88,0,NaN,54.0729231435
-148.11,1.88,0,98.369,54.0582207519
-148.21,1.88,0,97.887,54.0435254115
-148.31,1.88,0,97.832,54.0288371257
-148.41,1.88,0,NaN,54.0141558982
-148.62,1.88,0,NaN,53.9833483111
-148.72,1.88,0,97.698,53.9686889871
-148.82,1.88,0,98.036,53.9540367359
-148.92,1.88,0,NaN,53.9393915613
-149.12,1.88,0,98.355,53.9101224554
-149.22,1.88,0,NaN,53.8954985312
-149.32,1.88,0,98.264,53.8808816976
-149.42,1.88,0,NaN,53.8662719579
-149.53,1.88,0,97.776,53.850209442
-149.63,1.88,0,NaN,53.835614611
-149.83,1.88,0,NaN,53.8064462664
-149.94,1.88,0,98.039,53.7904158004
-150.04,1.88,0,97.666,53.7758501204
-150.14,1.88,0,98.305,53.7612915591
-150.24,1.88,0,NaN,53.7467401199
-150.44,1.88,0,97.833,53.7176586213
-150.54,1.88,0,97.689,53.7031285685
-150.64,1.88,0,NaN,53.6886056513
-150.74,1.88,0,NaN,53.6740898728
-150.84,1.88,0,NaN,53.6595812365
-151.05,1.88,0,NaN,53.6291363627
-151.15,1.88,0,97.898,53.614649888
-151.25,1.88,0,97.319,53.6001705689
-151.35,1.88,0,NaN,53.5856984087
-151.46,1.88,0,97.615,53.5697873048
-151.56,1.88,0,97.235,53.5553301888
-151.66,1.88,0,97.975,53.5408802416
-151.76,1.88,0,97.574,53.5264374665
-151.86,1.88,0,97.621,53.5120018667
-151.96,1.88,0,97.99,53.4975734454
-152.06,1.88,0,NaN,53.4831522056
-152.17,1.88,0,NaN,53.4672971405
-152.27,1.88,0,97.68,53.4528909925
-152.37,1.88,0,97.417,53.4384920359
-152.47,1.88,0,NaN,53.4241002738
-152.58,1.88,0,97.577,53.4082776489
-152.68,1.88,0,97.672,53.3939010055
-152.78,1.88,0,97.89,53.3795315661
-152.88,1.88,0,97.769,53.365169334
-152.98,1.88,0,NaN,53.3508143121
-153.19,1.88,0,97.634,53.3206922492
-153.29,1.88,0,97.721,53.3063595985
-153.39,1.88,0,NaN,53.2920341705
-153.5,1.88,0,97.335,53.2762845456
-153.6,1.88,0,97.661,53.2619742951
-153.7,1.88,0,97.393,53.2476712766
-153.8,1.88,0,NaN,53.2333754931
-153.91,1.88,0,97.788,53.2176584911
-154.01,1.88,0,97.683,53.2033779106
-154.11,1.88,0,97.594,53.1891045742
-154.21,1.88,0,NaN,53.1748384848
-154.31,1.88,0,NaN,53.1605796454
-154.42,1.88,0,97.454,53.1449032991
-154.52,1.88,0,97.926,53.130659694
-154.62,1.88,0,97.639,53.1164233477
-154.72,1.88,0,97.52,53.1021942632
-154.83,1.88,0,97.792,53.0865506609
-154.93,1.88,0,97.387,53.0723368353
-155.03,1.88,0,NaN,53.0581302803
-155.24,1.88,0,97.474,53.0283201928
-155.34,1.88,0,97.386,53.0141361943
-155.44,1.88,0,97.771,52.9999594779
-155.54,1.88,0,97.677,52.9857900462
-155.65,1.88,0,97.364,52.9702120886
-155.75,1.88,0,NaN,52.9560579639
-155.85,1.88,0,97.615,52.9419111326
-155.96,1.88,0,NaN,52.9263580451
-156.06,1.88,0,97.6,52.9122265386
-156.16,1.88,0,NaN,52.8981023338
-156.39,1.88,0,NaN,52.8656443873
-163.06,1.88,0,NaN,51.9413084148
-163.17,1.88,0,NaN,51.9263410667
-163.28,1.88,0,97.037,51.9113827509
-163.38,1.88,0,96.934,51.8977921221
-163.49,1.88,0,NaN,51.8828510568
-163.81,1.88,0,96.999,51.8394375471
-163.92,1.88,0,97.167,51.8245318324
-164.02,1.88,0,97.216,51.8109890351
-164.12,1.88,0,NaN,51.7974537183
-164.23,1.88,0,97.504,51.7825735119
-164.34,1.88,0,97.437,51.7677023615
-164.44,1.88,0,NaN,51.7541909942
-164.55,1.88,0,97.125,51.7393371388
-164.65,1.88,0,97.088,51.7258414982
-164.76,1.88,0,97.013,51.7110049465
-164.86,1.88,0,96.976,51.6975250403
-164.96,1.88,0,NaN,51.6840526294
-165.07,1.88,0,NaN,51.6692416364
-165.18,1.88,0,96.884,51.654439717
-165.28,1.88,0,NaN,51.6409913023
-165.39,1.88,0,NaN,51.6262067114
-165.5,1.88,0,96.524,51.6114312005
-165.6,1.88,0,96.602,51.5980067992
-165.71,1.88,0,96.636,51.5832486291
-165.81,1.88,0,NaN,51.5698399957
-165.92,1.88,0,96.738,51.5550991743
-166.03,1.88,0,96.903,51.5403674433
-166.13,1.88,0,NaN,51.5269828509
-166.34,1.88,0,96.648,51.4988996739
-166.45,1.88,0,NaN,51.4842026716
-166.56,1.88,0,NaN,51.4695147699
-166.77,1.88,0,96.675,51.4414995088
-166.87,1.88,0,NaN,51.4281705728
-166.98,1.88,0,96.406,51.4135174376
-167.09,1.88,0,NaN,51.3988734127
-167.19,1.88,0,96.221,51.3855685701
-167.3,1.88,0,96.232,51.3709419431
-167.4,1.88,0,96.315,51.35765292
-167.51,1.88,0,96.295,51.343043698
-167.61,1.88,0,96.26,51.3297705008
-167.72,1.88,0,NaN,51.3151786908
-167.83,1.88,0,96.008,51.3005960041
-167.93,1.88,0,NaN,51.2873469347
-168.04,1.88,0,96.048,51.2727816704
-168.14,1.88,0,96.212,51.2595484425
-168.25,1.88,0,96.421,51.2450006073
-168.35,1.88,0,96.55,51.2317832272
-168.46,1.88,0,NaN,51.2172528277
-168.57,1.88,0,96.232,51.2027315638
-168.67,1.88,0,95.881,51.1895383439
-168.78,1.88,0,NaN,51.1750345255
-168.89,1.88,0,95.808,51.1605398479
-168.99,1.88,0,95.943,51.1473708016
-169.1,1.88,0,95.85,51.1328935792
-169.2,1.88,0,NaN,51.1197404041
-169.31,1.88,0,95.779,51.1052806429
-169.41,1.88,0,NaN,51.0921433446
-169.52,1.88,0,NaN,51.0777010508
-169.63,1.88,0,95.748,51.0632679091
-169.74,1.88,0,95.774,51.0488439209
-169.84,1.88,0,NaN,51.0357391489
-169.95,1.88,0,NaN,51.0213326403
-170.06,1.88,0,NaN,51.0069352898
-170.28,1.88,0,NaN,50.9781680698
-170.39,1.88,0,95.9,50.9637982034
-170.5,1.88,0,95.889,50.9494375013
-170.6,1.88,0,95.955,50.9363902714
-170.71,1.88,0,95.941,50.9220470691
-170.81,1.88,0,95.885,50.9090157505
-170.92,1.88,0,95.823,50.8946900533
-171.02,1.88,0,95.827,50.881674651
-171.13,1.88,0,NaN,50.8673664642
-171.24,1.88,0,95.932,50.8530674516
-171.34,1.88,0,95.988,50.8400763115
-171.45,1.88,0,NaN,50.8257948171
-171.56,1.88,0,96.009,50.811522501
-171.67,1.88,0,95.948,50.7972593644
-171.77,1.88,0,96.03,50.7843008435
-171.88,1.88,0,96.024,50.7700552352
-171.98,1.88,0,NaN,50.7571126514
-172.09,1.88,0,95.691,50.7428845763
-172.2,1.88,0,95.514,50.728665687
-172.31,1.88,0,NaN,50.714455985
-172.42,1.88,0,95.441,50.7002554714
-172.52,1.88,0,95.467,50.687353888
-172.63,1.88,0,NaN,50.6731709193
-172.74,1.88,0,95.542,50.6589971426
-172.84,1.88,0,NaN,50.6461198686
-172.95,1.88,0,95.562,50.6319636436
-173.06,1.88,0,95.785,50.617816614
-173.17,1.88,0,NaN,50.603678781
-173.28,1.88,0,96.044,50.5895501457
-173.38,1.88,0,NaN,50.5767139143
-173.6,1.88,0,95.728,50.5485009695
-173.71,1.88,0,95.362,50.5344082996
-173.81,1.88,0,95.321,50.5216047677
-173.92,1.88,0,NaN,50.5075296684
-174.03,1.88,0,95.526,50.4934637741
-174.14,1.88,0,NaN,50.479407086
-174.25,1.88,0,95.683,50.465359605
-174.35,1.88,0,95.569,50.4525971583
-174.46,1.88,0,NaN,50.4385672574
-174.57,1.88,0,95.596,50.4245465665
-174.68,1.88,0,95.69,50.4105350865
-174.78,1.88,0,95.673,50.3978053712
-174.89,1.88,0,NaN,50.3838114785
-175,1.88,0,95.408,50.3698267994
-175.11,1.88,0,NaN,50.3558513348
-175.22,1.88,0,95.193,50.3418850857
-175.32,1.88,0,95.284,50.3291964932
-175.43,1.88,0,95.45,50.3152478397
-175.54,1.88,0,NaN,50.3013084041
-175.65,1.88,0,95.397,50.2873781872
-175.75,1.88,0,NaN,50.2747223541
-175.87,1.88,0,NaN,50.259545413
-175.98,1.88,0,95.223,50.2456428573
-176.08,1.88,0,95.281,50.2330121728
-176.19,1.88,0,95.251,50.2191272232
-176.3,1.88,0,NaN,50.205251497
-176.41,1.88,0,95.053,50.191384995
-176.52,1.88,0,NaN,50.1775277177
-176.63,1.88,0,95.187,50.163679666
-176.73,1.88,0,95.334,50.1510985342
-176.84,1.88,0,NaN,50.1372680968
-176.95,1.88,0,95.37,50.1234468868
-177.06,1.88,0,95.245,50.1096349049
-177.17,1.88,0,NaN,50.0958321518
-177.39,1.88,0,95.445,50.0682543344
-177.5,1.88,0,95.589,50.0544792713
-177.6,1.88,0,95.665,50.0419644971
-177.71,1.88,0,NaN,50.0282070575
-177.82,1.88,0,95.593,50.0144588502
-177.93,1.88,0,95.722,50.0007198756
-178.04,1.88,0,95.75,49.9869901343
-178.14,1.88,0,95.709,49.9745165641
-178.25,1.88,0,95.616,49.9608044514
-178.36,1.88,0,NaN,49.9471015733
-178.47,1.88,0,NaN,49.9334079305
-178.58,1.88,0,95.732,49.9197235233
-178.69,1.88,0,NaN,49.9060483522
-178.8,1.88,0,95.767,49.8923824175
-178.91,1.88,0,95.516,49.8787257198
-179.02,1.88,0,95.262,49.8650782595
-179.12,1.88,0,95.178,49.8526794935
-179.23,1.88,0,95.251,49.839049669
-179.34,1.88,0,NaN,49.825429083
-179.56,1.88,0,NaN,49.7982156274
-179.68,1.88,0,94.764,49.7833875014
-179.78,1.88,0,NaN,49.7710391294
-179.9,1.88,0,94.767,49.7562311631
-180,1.88,0,95.11,49.7438995914
-180.11,1.88,0,NaN,49.7303436831
-180.44,1.88,0,95.292,49.6897314036
-180.55,1.88,0,95.557,49.6762124597
-180.66,1.88,0,95.761,49.6627027575
-180.77,1.88,0,95.761,49.6492022971
-180.88,1.88,0,NaN,49.6357110787
-180.99,1.88,0,NaN,49.6222291024
-181.21,1.88,0,95.593,49.5952928769
-181.32,1.88,0,95.581,49.5818386279
-181.43,1.88,0,95.456,49.5683936215
-181.54,1.88,0,NaN,49.5549578579
-181.65,1.88,0,NaN,49.541531337
-181.77,1.88,0,95.148,49.5268947649
-181.87,1.88,0,NaN,49.514706024
-181.99,1.88,0,NaN,49.5000896182
-182.1,1.88,0,95.288,49.4867009093
-182.21,1.88,0,NaN,49.4733214434
-182.32,1.88,0,95.296,49.4599512205
-182.43,1.88,0,95.298,49.4465902405
-182.54,1.88,0,95.3,49.4332385035
-182.65,1.88,0,95.212,49.4198960093
-182.76,1.88,0,95.179,49.406562758
-182.86,1.88,0,NaN,49.3944496409
-182.98,1.88,0,95.283,49.3799239834
-183.09,1.88,0,95.281,49.36661846
-183.2,1.88,0,NaN,49.3533221791
-183.31,1.88,0,NaN,49.3400351405
-183.42,1.88,0,95.091,49.3267573441
-183.53,1.88,0,95.165,49.3134887897
-183.64,1.88,0,95.139,49.3002294772
-183.75,1.88,0,NaN,49.2869794065
-183.86,1.88,0,94.891,49.2737385772
-183.97,1.88,0,94.832,49.2605069892
-184.08,1.88,0,NaN,49.2472846424
-184.2,1.88,0,94.751,49.2328708032
-184.31,1.88,0,94.939,49.2196677779
-184.42,1.88,0,94.927,49.2064739929
-184.53,1.88,0,94.733,49.193289448
-184.64,1.88,0,94.603,49.1801141429
-184.75,1.88,0,NaN,49.1669480774
-184.86,1.88,0,94.694,49.153791251
-184.97,1.88,0,94.726,49.1406436636
-185.08,1.88,0,NaN,49.1275053147
-185.19,1.88,0,94.628,49.114376204
-185.3,1.88,0,94.562,49.1012563311
-185.41,1.88,0,NaN,49.0881456957
-185.53,1.88,0,94.707,49.0738537193
-185.64,1.88,0,NaN,49.0607623974
-185.86,1.88,0,94.708,49.034607462
-185.98,1.88,0,94.693,49.0203567043
-186.09,1.88,0,NaN,49.0073031644
-186.2,1.88,0,NaN,48.994258859
-186.31,1.88,0,94.675,48.9812237875
-186.43,1.88,0,94.756,48.9670142403
-186.54,1.88,0,NaN,48.9539984747
-186.65,1.88,0,94.472,48.9409919415
-186.76,1.88,0,94.475,48.9279946403
-186.87,1.88,0,94.708,48.9150065704
-186.98,1.88,0,NaN,48.9020277314
-187.1,1.88,0,94.74,48.8878795249
-187.21,1.88,0,NaN,48.8749199849
-187.44,1.88,0,NaN,48.8478525869
-187.56,1.88,0,NaN,48.8337464818
-187.67,1.88,0,94.587,48.8208255319
-187.78,1.88,0,94.585,48.8079138086
-187.89,1.88,0,94.676,48.795011311
-188.01,1.88,0,94.796,48.7809463804
-188.12,1.88,0,NaN,48.768063171
-188.23,1.88,0,95.234,48.7551891853
-188.34,1.88,0,95.257,48.7423244227
-188.46,1.88,0,95.223,48.7283006542
-188.57,1.88,0,NaN,48.7154551738
-188.68,1.88,0,95.237,48.7026189141
-188.79,1.88,0,95.067,48.6897918745
-188.91,1.88,0,95.068,48.6758092549
-189.02,1.88,0,NaN,48.663001491
-189.13,1.88,0,95.045,48.6502029448
-189.25,1.88,0,NaN,48.6362514061
-189.36,1.88,0,94.89,48.6234721305
-189.47,1.88,0,NaN,48.61070207
-189.59,1.88,0,94.881,48.5967816038
-189.7,1.88,0,94.846,48.5840308086
-189.82,1.88,0,94.781,48.5701313569
-189.93,1.88,0,NaN,48.5573998232
-190.04,1.88,0,94.536,48.5446775001
-190.15,1.88,0,94.609,48.5319643868
-190.27,1.88,0,NaN,48.5181060385
-190.38,1.88,0,94.42,48.5054121789
-190.5,1.88,0,94.519,48.4915748326
-190.61,1.88,0,94.554,48.4789002227
-190.72,1.88,0,94.515,48.4662348178
-190.83,1.88,0,NaN,48.4535786168
-190.95,1.88,0,94.533,48.4397823479
-191.06,1.88,0,94.504,48.4271453883
-191.18,1.88,0,NaN,48.4133701077
-191.29,1.88,0,94.589,48.400752385
-191.4,1.88,0,94.47,48.3881438611
-191.52,1.88,0,94.62,48.3743995976
-191.63,1.88,0,94.489,48.3618103039
-191.74,1.88,0,94.413,48.3492302057
-191.86,1.88,0,94.536,48.3355169482
-191.97,1.88,0,94.573,48.3229560733
-192.08,1.88,0,94.443,48.3104043904
-192.19,1.88,0,NaN,48.2978618985
-192.31,1.88,0,NaN,48.284189661
-192.43,1.88,0,94.625,48.2705283586
-192.54,1.88,0,94.533,48.258015103
-192.65,1.88,0,NaN,48.2455110336
-192.77,1.88,0,94.644,48.231880706
-192.88,1.88,0,NaN,48.2193958402
-193.12,1.88,0,94.786,48.1921880044
-193.23,1.88,0,94.84,48.1797323513
-193.34,1.88,0,94.794,48.1672858769
-193.46,1.88,0,94.92,48.1537183714
-193.57,1.88,0,94.787,48.1412910845
-193.68,1.88,0,NaN,48.1288729723
-193.8,1.88,0,94.873,48.115336403
-193.91,1.88,0,95.028,48.1029374701
-194.03,1.88,0,94.887,48.0894218205
-194.14,1.88,0,94.763,48.0770420612
-194.25,1.88,0,NaN,48.0646714699
-194.5,1.88,0,94.965,48.036590578
-194.61,1.88,0,94.933,48.0242499814
-194.72,1.88,0,94.9,48.0119185469
-194.84,1.88,0,NaN,47.9984765206
-194.96,1.88,0,NaN,47.9850453946
-195.19,1.88,0,NaN,47.959332864
-195.31,1.88,0,95.208,47.9459335198
-195.42,1.88,0,95.177,47.9336603568
-195.54,1.88,0,95.15,47.9202818891
-195.65,1.88,0,95.27,47.9080278598
-195.77,1.88,0,95.343,47.8946702616
-195.88,1.88,0,NaN,47.8824353594
-196,1.88,0,95.181,47.8690986237
-196.11,1.88,0,NaN,47.8568828421
-196.23,1.88,0,NaN,47.8435669615
-196.6,1.88,0,NaN,47.8025781333
-211.71,1.88,0,NaN,46.216147784
-219.84,1.88,0,NaN,45.4318667596
-220.21,1.88,0,NaN,45.3973006377
-220.46,1.88,0,NaN,45.3740001281
-221.21,1.88,0,NaN,45.3043641805
-221.59,1.88,0,NaN,45.269233764
-221.96,1.88,0,NaN,45.2351257493
-222.33,1.88,0,107.65,45.201114211
-222.58,1.88,0,NaN,45.17818799
-224.09,1.88,0,NaN,45.0406463542
-225.6,1.88,0,111.32,44.904698454
-225.78,1.88,0,NaN,44.8885986114
-227.03,1.88,0,NaN,44.7774137806
-228.17,1.88,0,NaN,44.6769543786
-230.57,1.88,0,NaN,44.4683761332
-234.42,1.88,0,NaN,44.1419507442
-236.74,1.88,0,NaN,43.9500450818
